ID,Level,ZIP Code,Visitation Date,Entry Time
1692,Family Membership,94965,12/23/2014,1:29 PM
1692,Family Membership,94965,3/12/2015,3:48 PM
1692,Family Membership,94965,10/22/2014,4:06 PM
1692,Family Membership,94965,10/15/2014,4:07 PM
1692,Family Membership,94965,10/17/2014,4:12 PM
1692,Family Membership,94965,2/6/2015,4:18 PM
1693,*Family Fun (Admits 4),94801-3831,1/18/2015,9:24 AM
1694,Family Membership,94122,6/16/2015,8:50 AM
1694,Family Membership,94122,11/11/2014,10:18 AM
1694,Family Membership,94122,11/1/2014,12:57 PM
1694,Family Membership,94122,11/6/2014,1:36 PM
1694,Family Membership,94122,3/13/2015,1:43 PM
1694,Family Membership,94122,12/5/2014,1:45 PM
1695,Family Membership,94117,6/19/2015,10:20 AM
1695,Family Membership,94117,11/15/2014,9:03 AM
1695,Family Membership,94117,11/2/2014,9:04 AM
1695,Family Membership,94117,9/27/2014,9:20 AM
1695,Family Membership,94117,12/28/2014,9:28 AM
1695,Family Membership,94117,12/31/2014,9:50 AM
1695,Family Membership,94117,2/25/2015,10:40 AM
1695,Family Membership,94117,1/14/2015,10:45 AM
1695,Family Membership,94117,10/29/2014,3:34 PM
1696,Family Membership,94110,1/3/2015,10:53 AM
1697,Family Membership,94941,7/10/2015,10:26 AM
1697,Family Membership,94941,8/15/2015,10:59 AM
1697,Family Membership,94941,12/19/2014,9:57 AM
1697,Family Membership,94941,3/15/2015,11:13 AM
1697,Family Membership,94941,5/31/2015,11:15 AM
1697,Family Membership,94941,12/30/2014,12:50 PM
1698,Family Membership,94525,7/28/2015,11:00 AM
1699,Supporting Membership,94925,6/30/2015,10:16 AM
1699,Supporting Membership,94925,7/6/2015,11:26 AM
1699,Supporting Membership,94925,7/15/2015,11:22 AM
1699,Supporting Membership,94925,8/21/2015,11:13 AM
1700,Family Membership,94904,8/8/2015,3:32 PM
1701,Family Membership,94965,8/23/2015,11:21 AM
1702,Family Membership,94131,5/2/2015,10:20 AM
1703,Supporting Membership,94920,6/13/2015,5:28 AM
1703,Supporting Membership,94920,6/14/2015,6:09 AM
1703,Supporting Membership,94920,6/14/2015,6:27 AM
1703,Supporting Membership,94920,7/3/2015,11:25 AM
1703,Supporting Membership,94920,4/12/2015,12:19 PM
1703,Supporting Membership,94920,1/2/2015,12:27 PM
1704,Family Access Membership,94589,7/22/2015,10:21 AM
1704,Family Access Membership,94589,3/15/2015,11:43 AM
1705,Family Membership,94901,7/19/2015,9:38 AM
1705,Family Membership,94901,7/26/2015,9:50 AM
1705,Family Membership,94901,8/1/2015,10:53 AM
1705,Family Membership,94901,8/2/2015,11:01 AM
1705,Family Membership,94901,8/8/2015,10:20 AM
1705,Family Membership,94901,8/9/2015,10:23 AM
1706,Family Membership,94114,6/11/2015,11:25 AM
1706,Family Membership,94114,6/12/2015,6:15 AM
1706,Family Membership,94114,7/2/2015,9:46 AM
1706,Family Membership,94114,3/19/2015,10:14 AM
1706,Family Membership,94114,1/8/2015,10:15 AM
1706,Family Membership,94114,3/26/2015,10:15 AM
1706,Family Membership,94114,5/15/2015,10:20 AM
1706,Family Membership,94114,5/1/2015,10:23 AM
1706,Family Membership,94114,2/12/2015,10:29 AM
1706,Family Membership,94114,10/10/2014,10:33 AM
1706,Family Membership,94114,4/9/2015,10:41 AM
1706,Family Membership,94114,4/17/2015,10:42 AM
1706,Family Membership,94114,2/26/2015,10:43 AM
1706,Family Membership,94114,3/15/2015,11:13 AM
1706,Family Membership,94114,1/17/2015,11:29 AM
1706,Family Membership,94114,3/21/2015,11:38 AM
1706,Family Membership,94114,2/22/2015,12:10 PM
1707,Family Membership,94123,6/2/2015,9:21 AM
1707,Family Membership,94123,4/14/2015,9:24 AM
1707,Family Membership,94123,9/28/2014,10:03 AM
1707,Family Membership,94123,2/17/2015,10:09 AM
1707,Family Membership,94123,2/17/2015,10:09 AM
1707,Family Membership,94123,2/28/2015,10:19 AM
1707,Family Membership,94123,9/5/2014,10:29 AM
1707,Family Membership,94123,12/7/2014,10:32 AM
1707,Family Membership,94123,11/16/2014,10:33 AM
1707,Family Membership,94123,1/25/2015,10:44 AM
1707,Family Membership,94123,2/19/2015,11:03 AM
1707,Family Membership,94123,5/17/2015,11:17 AM
1708,Family Membership,94123,7/15/2015,9:25 AM
1708,Family Membership,94123,8/10/2015,10:21 AM
1708,Family Membership,94123,9/1/2015,11:06 AM
1709,Family Membership,94122,8/8/2015,10:53 AM
1709,Family Membership,94122,8/21/2015,3:54 PM
1710,Family Membership,94127,11/1/2014,1:00 PM
1711,BOARD MEMBER,94121-1034,1/19/2015,2:43 PM
1712,Family Membership,94941,6/14/2015,7:13 AM
1712,Family Membership,94941,6/20/2015,8:58 AM
1712,Family Membership,94941,8/6/2015,9:42 AM
1712,Family Membership,94941,6/9/2015,9:23 AM
1712,Family Membership,94941,3/29/2015,10:31 AM
1712,Family Membership,94941,3/13/2015,3:46 PM
1713,Family Membership,94117,10/10/2014,11:28 AM
1714,Family Membership,94109,7/7/2015,9:02 AM
1714,Family Membership,94109,7/14/2015,3:57 PM
1714,Family Membership,94109,7/17/2015,9:03 AM
1714,Family Membership,94109,7/29/2015,3:39 PM
1714,Family Membership,94109,8/4/2015,8:58 AM
1714,Family Membership,94109,8/11/2015,9:49 AM
1714,Family Membership,94109,8/28/2015,9:25 AM
1714,Family Membership,94109,5/15/2015,9:08 AM
1714,Family Membership,94109,5/22/2015,9:09 AM
1714,Family Membership,94109,5/7/2015,9:09 AM
1714,Family Membership,94109,4/10/2015,9:11 AM
1714,Family Membership,94109,4/24/2015,9:14 AM
1714,Family Membership,94109,4/17/2015,9:15 AM
1714,Family Membership,94109,5/26/2015,9:21 AM
1714,Family Membership,94109,2/24/2015,9:34 AM
1714,Family Membership,94109,2/10/2015,9:41 AM
1714,Family Membership,94109,2/18/2015,9:41 AM
1715,Family Membership,94131,6/15/2015,8:30 AM
1715,Family Membership,94131,7/28/2015,11:33 AM
1715,Family Membership,94131,8/7/2015,11:34 AM
1715,Family Membership,94131,8/19/2015,11:17 AM
1715,Family Membership,94131,8/30/2015,9:57 AM
1715,Family Membership,94131,9/23/2014,9:40 AM
1715,Family Membership,94131,3/5/2015,9:52 AM
1715,Family Membership,94131,9/2/2014,9:56 AM
1715,Family Membership,94131,2/16/2015,10:43 AM
1715,Family Membership,94131,10/23/2014,10:52 AM
1715,Family Membership,94131,10/4/2014,12:41 PM
1715,Family Membership,94131,1/16/2015,12:47 PM
1715,Family Membership,94131,11/11/2014,1:33 PM
1715,Family Membership,94131,11/11/2014,1:44 PM
1716,Family Membership,94117,6/29/2015,10:45 AM
1716,Family Membership,94117,7/2/2015,9:50 AM
1716,Family Membership,94117,8/12/2015,2:25 PM
1716,Family Membership,94117,3/10/2015,9:23 AM
1716,Family Membership,94117,2/3/2015,9:58 AM
1716,Family Membership,94117,3/7/2015,10:31 AM
1716,Family Membership,94117,5/26/2015,10:38 AM
1716,Family Membership,94117,3/7/2015,10:53 AM
1717,Family Membership,94134,11/19/2014,9:27 AM
1717,Family Membership,94134,11/19/2014,9:27 AM
1718,Family Membership,94904,8/18/2015,1:19 PM
1718,Family Membership,94904,8/26/2015,11:14 AM
1719,Family Access Membership,94124,7/5/2015,1:11 PM
1719,Family Access Membership,94124,7/20/2015,11:55 AM
1720,Family Membership,94960,12/27/2014,11:28 AM
1720,Family Membership,94960,1/11/2015,12:17 PM
1720,Family Membership,94960,9/6/2014,12:21 PM
1720,Family Membership,94960,12/27/2014,1:03 PM
1720,Family Membership,94960,3/7/2015,1:56 PM
1721,Family Membership,94080,6/13/2015,7:54 AM
1721,Family Membership,94080,7/19/2015,10:14 AM
1721,Family Membership,94080,8/2/2015,10:33 AM
1721,Family Membership,94080,8/23/2015,9:47 AM
1721,Family Membership,94080,4/3/2015,10:29 AM
1721,Family Membership,94080,2/16/2015,10:43 AM
1721,Family Membership,94080,5/24/2015,10:44 AM
1722,Family Membership,94545,7/2/2015,11:09 AM
1722,Family Membership,94545,7/9/2015,11:50 AM
1723,Family Membership,94117,7/31/2015,10:00 AM
1723,Family Membership,94117,8/26/2015,10:18 AM
1723,Family Membership,94117,6/4/2015,10:24 AM
1723,Family Membership,94117,4/2/2015,10:25 AM
1723,Family Membership,94117,3/13/2015,10:32 AM
1723,Family Membership,94117,1/2/2015,11:25 AM
1723,Family Membership,94117,2/20/2015,11:48 AM
1724,Family Membership,94901,8/10/2015,11:20 AM
1724,Family Membership,94901,8/20/2015,10:46 AM
1724,Family Membership,94901,4/16/2015,9:58 AM
1724,Family Membership,94901,1/18/2015,1:17 PM
1724,Family Membership,94901,2/20/2015,1:32 PM
1724,Family Membership,94901,6/6/2015,2:55 PM
1725,Family Membership,94965,7/18/2015,12:54 PM
1725,Family Membership,94965,12/5/2014,2:04 PM
1726,Family Membership,94941,6/16/2015,8:21 AM
1726,Family Membership,94941,4/17/2015,9:51 AM
1726,Family Membership,94941,5/22/2015,10:01 AM
1726,Family Membership,94941,6/5/2015,10:25 AM
1726,Family Membership,94941,11/1/2014,10:33 AM
1726,Family Membership,94941,4/11/2015,11:12 AM
1726,Family Membership,94941,10/22/2014,3:05 PM
1727,Family Membership,94925,7/5/2015,10:03 AM
1727,Family Membership,94925,7/29/2015,9:06 AM
1727,Family Membership,94925,1/19/2015,9:10 AM
1727,Family Membership,94925,12/7/2014,9:47 AM
1727,Family Membership,94925,12/23/2014,10:01 AM
1727,Family Membership,94925,2/16/2015,10:05 AM
1727,Family Membership,94925,12/22/2014,11:18 AM
1728,Family Membership,94901,1/3/2015,9:26 AM
1728,Family Membership,94901,10/5/2014,9:29 AM
1729,Family Membership,94103,7/28/2015,1:19 PM
1730,Family Membership,94127,7/2/2015,10:53 AM
1731,Family Membership,94530,6/21/2015,11:56 AM
1731,Family Membership,94530,12/26/2014,10:38 AM
1731,Family Membership,94530,11/11/2014,11:04 AM
1731,Family Membership,94530,5/3/2015,2:28 PM
1731,Family Membership,94530,1/17/2015,2:41 PM
1732,Grandparents Membership,94920,7/16/2015,1:58 PM
1733,Family Membership,94401,11/15/2014,10:16 AM
1734,Family Membership,94103,10/26/2014,9:20 AM
1734,Family Membership,94103,12/31/2014,9:36 AM
1735,Family Membership,94945,9/5/2014,12:31 PM
1736,Family Membership,94941,8/12/2015,11:39 AM
1736,Family Membership,94941,2/22/2015,10:37 AM
1736,Family Membership,94941,3/1/2015,11:28 AM
1736,Family Membership,94941,6/4/2015,11:41 AM
1737,Family Membership,94598,7/13/2015,10:13 AM
1737,Family Membership,94598,2/16/2015,12:24 PM
1738,Family Membership,94947,6/19/2015,2:55 PM
1738,Family Membership,94947,7/29/2015,3:14 PM
1738,Family Membership,94947,7/30/2015,1:51 PM
1738,Family Membership,94947,8/12/2015,1:30 PM
1738,Family Membership,94947,8/20/2015,2:48 PM
1738,Family Membership,94947,8/27/2015,1:57 PM
1739,Family Membership,94965,8/23/2015,11:40 AM
1740,Family Membership,94945,2/16/2015,9:01 AM
1740,Family Membership,94945,3/11/2015,9:14 AM
1740,Family Membership,94945,1/16/2015,9:18 AM
1740,Family Membership,94945,10/12/2014,9:27 AM
1740,Family Membership,94945,4/13/2015,11:11 AM
1741,Inventor,94118,10/16/2014,9:50 AM
1742,Family Membership,94901,6/30/2015,11:03 AM
1742,Family Membership,94901,11/26/2014,10:59 AM
1742,Family Membership,94901,1/13/2015,11:28 AM
1742,Family Membership,94901,4/2/2015,11:42 AM
1743,Family Membership,94801,4/3/2015,11:03 AM
1743,Family Membership,94801,12/29/2014,11:03 AM
1743,Family Membership,94801,4/8/2015,12:01 PM
1744,Family Membership,94041,7/20/2015,1:03 PM
1744,Family Membership,94041,5/24/2015,12:51 PM
1745,Family Membership,94109,11/28/2014,9:41 AM
1746,Family Membership,94109,6/14/2015,6:50 AM
1746,Family Membership,94109,7/7/2015,9:09 AM
1746,Family Membership,94109,10/8/2014,9:09 AM
1746,Family Membership,94109,9/25/2014,9:11 AM
1746,Family Membership,94109,1/6/2015,9:15 AM
1746,Family Membership,94109,12/5/2014,9:15 AM
1746,Family Membership,94109,11/4/2014,9:16 AM
1746,Family Membership,94109,10/17/2014,9:17 AM
1746,Family Membership,94109,5/26/2015,9:21 AM
1746,Family Membership,94109,1/31/2015,9:23 AM
1746,Family Membership,94109,12/2/2014,9:32 AM
1746,Family Membership,94109,1/17/2015,9:32 AM
1746,Family Membership,94109,1/31/2015,9:38 AM
1746,Family Membership,94109,2/24/2015,9:38 AM
1746,Family Membership,94109,3/1/2015,9:40 AM
1746,Family Membership,94109,5/30/2015,9:47 AM
1746,Family Membership,94109,2/10/2015,9:58 AM
1746,Family Membership,94109,3/31/2015,10:08 AM
1746,Family Membership,94109,4/7/2015,10:17 AM
1746,Family Membership,94109,3/29/2015,10:56 AM
1747,Family Membership,94931,11/8/2014,9:47 AM
1747,Family Membership,94931,10/30/2014,10:43 AM
1748,Family Access Membership,94930,1/9/2015,9:48 AM
1748,Family Access Membership,94930,3/27/2015,9:56 AM
1749,Family Membership,94530,6/13/2015,8:31 AM
1750,Family Membership,94530,5/22/2015,10:59 AM
1750,Family Membership,94530,5/31/2015,11:17 AM
1751,Family Membership,94941,1/2/2015,9:21 AM
1751,Family Membership,94941,5/24/2015,1:31 PM
1751,Family Membership,94941,11/25/2014,2:08 PM
1751,Family Membership,94941,11/2/2014,2:32 PM
1752,Family Membership,94002,7/17/2015,3:19 PM
1752,Family Membership,94002,7/26/2015,10:27 AM
1752,Family Membership,94002,8/7/2015,11:53 AM
1752,Family Membership,94002,8/22/2015,1:05 PM
1752,Family Membership,94002,4/18/2015,11:17 AM
1752,Family Membership,94002,5/23/2015,2:01 PM
1752,Family Membership,94002,5/30/2015,2:56 PM
1753,Supporting Membership,94941,3/19/2015,9:20 AM
1753,Supporting Membership,94941,1/8/2015,9:28 AM
1753,Supporting Membership,94941,1/29/2015,9:36 AM
1753,Supporting Membership,94941,5/26/2015,10:03 AM
1753,Supporting Membership,94941,3/29/2015,10:24 AM
1753,Supporting Membership,94941,11/8/2014,10:30 AM
1753,Supporting Membership,94941,11/8/2014,10:33 AM
1753,Supporting Membership,94941,6/2/2015,10:34 AM
1753,Supporting Membership,94941,2/5/2015,10:45 AM
1753,Supporting Membership,94941,6/5/2015,11:01 AM
1753,Supporting Membership,94941,6/5/2015,11:33 AM
1753,Supporting Membership,94941,1/9/2015,12:15 PM
1754,Supporting Membership,94920,7/24/2015,11:32 AM
1755,Family Membership,94904,6/11/2015,10:51 AM
1755,Family Membership,94904,6/16/2015,6:12 AM
1756,Family Membership,94040,7/11/2015,10:44 AM
1756,Family Membership,94040,7/11/2015,11:18 AM
1756,Family Membership,94040,2/15/2015,11:37 AM
1756,Family Membership,94040,3/15/2015,11:39 AM
1756,Family Membership,94040,1/4/2015,11:41 AM
1756,Family Membership,94040,5/24/2015,12:08 PM
1756,Family Membership,94040,11/8/2014,3:17 PM
1757,Family Membership,94941,7/9/2015,11:04 AM
1757,Family Membership,94941,10/3/2014,10:48 AM
1757,Family Membership,94941,11/10/2014,10:53 AM
1757,Family Membership,94941,10/22/2014,12:17 PM
1758,Family Membership,94978,7/10/2015,10:38 AM
1758,Family Membership,94978,11/4/2014,9:35 AM
1758,Family Membership,94978,9/25/2014,10:21 AM
1758,Family Membership,94978,3/22/2015,11:42 AM
1759,Family Membership,94949,6/24/2015,10:29 AM
1759,Family Membership,94949,7/27/2015,10:10 AM
1759,Family Membership,94949,8/21/2015,9:49 AM
1759,Family Membership,94949,8/28/2015,9:34 AM
1759,Family Membership,94949,4/15/2015,9:51 AM
1759,Family Membership,94949,1/31/2015,10:01 AM
1759,Family Membership,94949,3/5/2015,10:09 AM
1759,Family Membership,94949,3/1/2015,10:12 AM
1759,Family Membership,94949,1/29/2015,10:15 AM
1760,Family Membership,94118,6/27/2015,11:36 AM
1760,Family Membership,94118,6/28/2015,3:58 PM
1760,Family Membership,94118,12/22/2014,10:14 AM
1760,Family Membership,94118,12/13/2014,11:07 AM
1760,Family Membership,94118,1/17/2015,11:16 AM
1760,Family Membership,94118,3/27/2015,1:27 PM
1760,Family Membership,94118,1/15/2015,1:33 PM
1760,Family Membership,94118,4/6/2015,1:57 PM
1760,Family Membership,94118,4/9/2015,2:05 PM
1760,Family Membership,94118,5/31/2015,3:28 PM
1760,Family Membership,94118,11/8/2014,3:28 PM
1761,Supporting Membership,95448,8/12/2015,10:41 AM
1761,Supporting Membership,95448,8/13/2015,11:44 AM
1762,Family Membership,94941,8/21/2015,10:18 AM
1763,Family Access Membership,94928,7/3/2015,11:47 AM
1764,Family Membership,94904,7/29/2015,11:42 AM
1764,Family Membership,94904,8/14/2015,2:57 PM
1764,Family Membership,94904,8/19/2015,10:51 AM
1765,Family Membership,94939,6/25/2015,9:15 AM
1765,Family Membership,94939,7/25/2015,10:08 AM
1765,Family Membership,94939,11/14/2014,9:10 AM
1765,Family Membership,94939,1/8/2015,9:25 AM
1765,Family Membership,94939,4/10/2015,9:32 AM
1765,Family Membership,94939,5/14/2015,9:33 AM
1765,Family Membership,94939,3/27/2015,9:38 AM
1765,Family Membership,94939,2/20/2015,9:40 AM
1765,Family Membership,94939,4/17/2015,9:43 AM
1765,Family Membership,94939,2/13/2015,9:48 AM
1765,Family Membership,94939,12/5/2014,9:51 AM
1765,Family Membership,94939,9/24/2014,9:52 AM
1765,Family Membership,94939,1/9/2015,9:54 AM
1765,Family Membership,94939,1/27/2015,9:55 AM
1765,Family Membership,94939,3/17/2015,9:56 AM
1765,Family Membership,94939,5/7/2015,10:00 AM
1765,Family Membership,94939,3/5/2015,10:00 AM
1765,Family Membership,94939,10/17/2014,10:03 AM
1765,Family Membership,94939,12/26/2014,10:06 AM
1765,Family Membership,94939,10/8/2014,10:07 AM
1765,Family Membership,94939,12/30/2014,10:12 AM
1765,Family Membership,94939,5/12/2015,10:14 AM
1765,Family Membership,94939,3/20/2015,10:15 AM
1765,Family Membership,94939,5/1/2015,10:22 AM
1765,Family Membership,94939,4/15/2015,10:27 AM
1765,Family Membership,94939,12/23/2014,10:36 AM
1765,Family Membership,94939,12/10/2014,10:46 AM
1765,Family Membership,94939,2/12/2015,10:46 AM
1765,Family Membership,94939,3/13/2015,11:27 AM
1765,Family Membership,94939,10/10/2014,11:43 AM
1765,Family Membership,94939,10/3/2014,11:46 AM
1765,Family Membership,94939,2/10/2015,3:56 PM
1765,Family Membership,94939,3/10/2015,4:03 PM
1766,Family Membership,94105,6/13/2015,7:06 AM
1766,Family Membership,94105,1/31/2015,9:22 AM
1766,Family Membership,94105,2/16/2015,9:50 AM
1766,Family Membership,94105,11/1/2014,10:03 AM
1766,Family Membership,94105,12/2/2014,10:05 AM
1766,Family Membership,94105,1/8/2015,10:14 AM
1766,Family Membership,94105,11/22/2014,10:14 AM
1766,Family Membership,94105,12/26/2014,10:25 AM
1767,Family Membership,94596,6/27/2015,11:19 AM
1767,Family Membership,94596,8/19/2015,10:56 AM
1767,Family Membership,94596,2/14/2015,9:34 AM
1767,Family Membership,94596,5/30/2015,1:48 PM
1768,Family Membership,94118,7/25/2015,9:41 AM
1769,Family Membership,94115,6/13/2015,11:46 AM
1769,Family Membership,94115,8/9/2015,2:44 PM
1769,Family Membership,94115,9/27/2014,10:23 AM
1769,Family Membership,94115,11/16/2014,10:59 AM
1769,Family Membership,94115,11/8/2014,2:02 PM
1769,Family Membership,94115,4/26/2015,2:23 PM
1769,Family Membership,94115,2/22/2015,3:25 PM
1770,Family Membership,94952,4/24/2015,10:30 AM
1770,Family Membership,94952,3/1/2015,10:54 AM
1770,Family Membership,94952,2/7/2015,11:40 AM
1771,Family Membership,94549,8/1/2015,11:13 AM
1772,Discovery Circle - Inventor,94107,6/29/2015,10:45 AM
1773,Family Membership,94941,9/2/2014,10:20 AM
1774,Family Membership,94131,7/9/2015,11:22 AM
1774,Family Membership,94131,7/18/2015,9:59 AM
1775,Family Membership,94965,8/23/2015,3:51 PM
1776,Family Membership,94903,6/29/2015,9:57 AM
1776,Family Membership,94903,7/26/2015,10:36 AM
1777,Family Membership,,8/21/2015,11:32 AM
1778,Family Membership,94904,12/31/2014,10:38 AM
1778,Family Membership,94904,11/30/2014,11:00 AM
1778,Family Membership,94904,4/10/2015,11:34 AM
1778,Family Membership,94904,12/16/2014,1:07 PM
